Date, Time, Voltage - Vin(V), Shunt Current(A), Power (W)
20210129,18:50:09,5.118810000000001,0.42810000000000004,2.172
20210129,18:50:11,5.11473,0.4273,2.342
20210129,18:50:13,5.119470000000001,0.43470000000000003,2.206
20210129,18:50:15,5.11868,0.4268,2.166
20210129,18:50:17,5.118900000000001,0.429,2.18
20210129,18:50:19,5.1200600000000005,0.44060000000000005,2.238
20210129,18:50:21,5.118760000000001,0.42760000000000004,2.166
20210129,18:50:23,5.1155,0.435,2.206
20210129,18:50:25,5.118690000000001,0.42690000000000006,2.166
20210129,18:50:27,5.11878,0.4278,2.176
20210129,18:50:29,5.119980000000001,0.4398,2.232
20210129,18:50:31,5.1187000000000005,0.427,2.172
20210129,18:50:33,5.0983,0.543,2.74
20210129,18:50:35,5.11871,0.42710000000000004,2.166
20210129,18:50:37,5.10666,0.5066,2.56
20210129,18:50:39,5.1108,0.508,2.57
20210129,18:50:41,5.10285,0.5085,2.57
20210129,18:50:43,5.10678,0.5078,2.566
20210129,18:50:45,5.1203,0.443,2.248
20210129,18:50:47,5.118690000000001,0.42690000000000006,2.172
20210129,18:50:49,5.119230000000001,0.4323,2.196
20210129,18:50:51,5.11471,0.42710000000000004,2.166
20210129,18:50:54,5.118690000000001,0.42690000000000006,2.17
20210129,18:50:56,5.09861,0.5061,2.556
20210129,18:50:58,5.1187000000000005,0.427,2.166
20210129,18:51:00,5.10674,0.5071,2.566
20210129,18:51:02,5.10857,0.4857,2.458
20210129,18:51:04,5.11871,0.42710000000000004,2.17
20210129,18:51:06,5.1187000000000005,0.427,2.166
20210129,18:51:08,5.1187000000000005,0.427,2.166
20210129,18:51:10,5.118740000000001,0.42740000000000006,2.18
20210129,18:51:12,5.12056,0.4456,2.262
20210129,18:51:14,5.1187000000000005,0.427,2.17
20210129,18:51:16,5.1187000000000005,0.427,2.166
20210129,18:51:18,5.11469,0.42690000000000006,2.166
20210129,18:51:20,5.118690000000001,0.42690000000000006,2.166
20210129,18:51:22,5.121270000000001,0.45270000000000005,2.298
20210129,18:51:24,5.118740000000001,0.42740000000000006,2.17
20210129,18:51:26,5.118690000000001,0.42690000000000006,2.17
20210129,18:51:28,5.12049,0.4449,2.258
20210129,18:51:30,5.118690000000001,0.42690000000000006,2.17
20210129,18:51:32,5.11885,0.4285,2.176
20210129,18:51:34,5.118690000000001,0.42690000000000006,2.166
20210129,18:51:36,5.118690000000001,0.42690000000000006,2.166
20210129,18:51:38,5.11986,0.43860000000000005,2.224
20210129,18:51:40,5.11878,0.4278,2.166
20210129,18:51:42,5.118860000000001,0.42860000000000004,2.176
20210129,18:51:44,5.11868,0.4268,2.166
20210129,18:51:46,5.118690000000001,0.42690000000000006,2.17
20210129,18:51:48,5.11941,0.43410000000000004,2.202
20210129,18:51:50,5.118690000000001,0.42690000000000006,2.17
20210129,18:51:52,5.118690000000001,0.42690000000000006,2.166
20210129,18:51:54,5.119610000000001,0.43610000000000004,2.216
20210129,18:51:56,5.118690000000001,0.42690000000000006,2.166
20210129,18:51:58,5.1187000000000005,0.427,2.166
20210129,18:52:00,5.118690000000001,0.42690000000000006,2.166
20210129,18:52:02,5.09593,0.5593,2.8080000000000003
20210129,18:52:04,5.119440000000001,0.4344,2.206
20210129,18:52:06,5.1187000000000005,0.427,2.172
20210129,18:52:08,5.102740000000001,0.5074000000000001,2.562
20210129,18:52:10,5.11483,0.4283,2.172
20210129,18:52:12,5.1187000000000005,0.427,2.166
20210129,18:52:14,5.11929,0.4329,2.198
20210129,18:52:16,5.11418,0.4618,2.34
20210129,18:52:18,5.118880000000001,0.42710000000000004,2.176
20210129,18:52:20,5.1195200000000005,0.43520000000000003,2.208
20210129,18:52:22,5.118690000000001,0.42690000000000006,2.17
20210129,18:52:24,5.11878,0.4278,2.172
20210129,18:52:26,5.118690000000001,0.42690000000000006,2.16
20210129,18:52:28,5.10727,0.43270000000000003,2.378
20210129,18:52:30,5.1194500000000005,0.4345,2.206
20210129,18:52:32,5.1187000000000005,0.427,2.166
20210129,18:52:34,5.118830000000001,0.4283,2.172
20210129,18:52:36,5.1194500000000005,0.4345,2.206
20210129,18:52:38,5.11015,0.4615,2.234
20210129,18:52:40,5.118690000000001,0.42690000000000006,2.166
20210129,18:52:42,5.118690000000001,0.42690000000000006,2.17
20210129,18:52:44,5.118720000000001,0.4272,2.166
20210129,18:52:46,5.12032,0.44320000000000004,2.2520000000000002
20210129,18:52:48,5.118830000000001,0.4283,2.166
20210129,18:52:50,5.118690000000001,0.42690000000000006,2.166
20210129,18:52:52,5.118690000000001,0.42690000000000006,2.166
20210129,18:52:54,5.10669,0.5069,2.56
20210129,18:52:56,5.12375,0.4775,2.424
20210129,18:52:58,5.118690000000001,0.42690000000000006,2.17
20210129,18:53:00,5.118690000000001,0.42690000000000006,2.166
20210129,18:53:02,5.119610000000001,0.43610000000000004,2.216
20210129,18:53:04,5.11636,0.44360000000000005,2.248
20210129,18:53:06,5.12098,0.44980000000000003,2.2840000000000003
20210129,18:53:08,5.11871,0.42710000000000004,2.166
20210129,18:53:10,5.10676,0.5076,2.556
20210129,18:53:12,5.120940000000001,0.4494,2.2800000000000002
20210129,18:53:14,5.10671,0.5071,2.562
20210129,18:53:16,5.11871,0.42710000000000004,2.17
20210129,18:53:18,5.11868,0.4268,2.166
20210129,18:53:20,5.11873,0.4273,2.17
20210129,18:53:22,5.119510000000001,0.43510000000000004,2.208
20210129,18:53:24,5.11871,0.42710000000000004,2.166
20210129,18:53:26,5.118880000000001,0.4288,2.176
20210129,18:53:28,5.11319,0.4519,2.29
20210129,18:53:30,5.1187000000000005,0.427,2.166
20210129,18:53:32,5.118860000000001,0.42860000000000004,2.176
20210129,18:53:34,5.1187000000000005,0.427,2.17
20210129,18:53:36,5.11868,0.42710000000000004,2.166
20210129,18:53:38,5.119440000000001,0.4344,2.206
20210129,18:53:40,5.11873,0.4273,2.17
20210129,18:53:42,5.11885,0.4285,2.176
20210129,18:53:44,5.11908,0.4308,2.186
20210129,18:53:46,5.118690000000001,0.42690000000000006,2.166
20210129,18:53:48,5.11913,0.4313,2.188
20210129,18:53:50,5.11873,0.4273,2.166
20210129,18:53:52,5.11885,0.4285,2.176
20210129,18:53:54,5.119440000000001,0.4344,2.202
20210129,18:53:56,5.11871,0.42710000000000004,2.172
20210129,18:53:58,5.120660000000001,0.4466,2.2680000000000002
20210129,18:54:00,5.118690000000001,0.42690000000000006,2.166
20210129,18:54:02,5.1157200000000005,0.43720000000000003,2.218
20210129,18:54:04,5.1163,0.443,2.248
20210129,18:54:06,5.118720000000001,0.4272,2.166
20210129,18:54:08,5.118690000000001,0.42690000000000006,2.166
20210129,18:54:10,5.1195,0.435,2.166
20210129,18:54:12,5.118720000000001,0.4272,2.172
20210129,18:54:14,5.11868,0.4268,2.166
20210129,18:54:16,5.10659,0.5059,2.556
20210129,18:54:18,5.118690000000001,0.42690000000000006,2.166
20210129,18:54:20,5.0983,0.543,2.74
20210129,18:54:22,5.1187000000000005,0.427,2.172
20210129,18:54:24,5.11485,0.4285,2.172
20210129,18:54:26,5.118740000000001,0.42740000000000006,2.166
20210129,18:54:28,5.118720000000001,0.4272,2.166
20210129,18:54:30,5.11995,0.4395,2.232
20210129,18:54:32,5.118720000000001,0.4272,2.17
20210129,18:54:34,5.118690000000001,0.42690000000000006,2.198
20210129,18:54:36,5.11993,0.4393,2.232
20210129,18:54:38,5.118690000000001,0.42690000000000006,2.166
20210129,18:54:41,5.11868,0.4268,2.166
20210129,18:54:43,5.120260000000001,0.44260000000000005,2.242
20210129,18:54:45,5.118720000000001,0.4272,2.176
20210129,18:54:47,5.1199200000000005,0.43920000000000003,2.228
20210129,18:54:49,5.1157200000000005,0.43720000000000003,2.218
20210129,18:54:51,5.118690000000001,0.42690000000000006,2.166
20210129,18:54:53,5.10669,0.5069,2.562
20210129,18:54:55,5.118690000000001,0.42690000000000006,2.172
20210129,18:54:57,5.1154,0.434,2.202
20210129,18:54:59,5.118690000000001,0.42690000000000006,2.166
20210129,18:55:01,5.118720000000001,0.4272,2.166
20210129,18:55:03,5.11585,0.4385,2.224
20210129,18:55:05,5.1068,0.428,2.33
20210129,18:55:07,5.11007,0.44270000000000004,2.334
20210129,18:55:09,5.11472,0.4272,2.166
20210129,18:55:11,5.1187000000000005,0.427,2.166
20210129,18:55:13,5.11602,0.44020000000000004,2.232
20210129,18:55:15,5.11868,0.4268,2.166
20210129,18:55:17,5.11574,0.4374,2.46
20210129,18:55:19,5.11953,0.4353,2.208
20210129,18:55:21,5.118760000000001,0.42760000000000004,2.166
20210129,18:55:23,5.10675,0.5075,2.566
20210129,18:55:25,5.11885,0.4285,2.172
20210129,18:55:27,5.11644,0.4444,2.262
20210129,18:55:29,5.10677,0.5077,2.566
20210129,18:55:31,5.118690000000001,0.42690000000000006,2.17
20210129,18:55:33,5.118860000000001,0.42860000000000004,2.176
20210129,18:55:35,5.11468,0.4268,2.166
20210129,18:55:37,5.119190000000001,0.43190000000000006,2.18
20210129,18:55:39,5.09178,0.5178,2.608
20210129,18:55:41,5.10659,0.5059,2.56
20210129,18:55:43,5.118690000000001,0.42690000000000006,2.166
20210129,18:55:45,5.119470000000001,0.43470000000000003,2.206
20210129,18:55:47,5.11634,0.4434,2.196
20210129,18:55:49,5.1187000000000005,0.427,2.166
20210129,18:55:51,5.118690000000001,0.42690000000000006,2.166
20210129,18:55:53,5.118690000000001,0.42690000000000006,2.166
20210129,18:55:55,5.1194500000000005,0.4345,2.206
20210129,18:55:57,5.11632,0.44320000000000004,2.248
20210129,18:55:59,5.118690000000001,0.42690000000000006,2.166
20210129,18:56:01,5.108250000000001,0.4825,2.442
20210129,18:56:03,5.10823,0.4423,2.34
20210129,18:56:05,5.119440000000001,0.4344,2.206
20210129,18:56:07,5.11277,0.44770000000000004,2.2680000000000002
20210129,18:56:09,5.11871,0.42690000000000006,2.17
20210129,18:56:11,5.1194500000000005,0.4345,2.206
20210129,18:56:13,5.118690000000001,0.42690000000000006,2.172
20210129,18:56:15,5.11868,0.4268,2.166
20210129,18:56:17,5.11638,0.44380000000000003,2.248
20210129,18:56:19,5.118690000000001,0.42690000000000006,2.18
20210129,18:56:21,5.11946,0.43460000000000004,2.206
20210129,18:56:23,5.11868,0.4268,2.166
20210129,18:56:25,5.114120000000001,0.46120000000000005,2.34
20210129,18:56:27,5.119400000000001,0.434,2.202
20210129,18:56:29,5.118690000000001,0.42690000000000006,2.17
20210129,18:56:31,5.10664,0.5064000000000001,2.56
20210129,18:56:33,5.11868,0.4268,2.166
20210129,18:56:35,5.10667,0.5067,2.5500000000000003
20210129,18:56:37,5.120410000000001,0.44410000000000005,2.254
20210129,18:56:39,5.118690000000001,0.42690000000000006,2.166
20210129,18:56:41,5.118690000000001,0.42690000000000006,2.166
20210129,18:56:43,5.11469,0.42690000000000006,2.166
20210129,18:56:45,5.11868,0.4268,2.17
20210129,18:56:47,5.119420000000001,0.43420000000000003,2.206
20210129,18:56:49,5.1187000000000005,0.427,2.17
20210129,18:56:51,5.11868,0.4268,2.166
20210129,18:56:53,5.1194500000000005,0.4345,2.206
20210129,18:56:55,5.11878,0.4278,2.17
20210129,18:56:57,5.11666,0.4466,2.2640000000000002
20210129,18:56:59,5.11882,0.4282,2.172
20210129,18:57:01,5.108140000000001,0.48140000000000005,2.864
20210129,18:57:03,5.119510000000001,0.43510000000000004,2.208
20210129,18:57:05,5.11868,0.4268,2.17
20210129,18:57:07,5.1044,0.524,2.648
20210129,18:57:09,5.11871,0.42710000000000004,2.166
20210129,18:57:11,5.118720000000001,0.4272,2.176
20210129,18:57:13,5.119470000000001,0.43470000000000003,2.206
20210129,18:57:15,5.118690000000001,0.42690000000000006,2.17
20210129,18:57:17,5.118690000000001,0.42740000000000006,2.166
20210129,18:57:19,5.119440000000001,0.4344,2.206
20210129,18:57:21,5.11868,0.4268,2.166
20210129,18:57:23,5.11468,0.4268,2.166
20210129,18:57:25,5.11878,0.4278,2.17
20210129,18:57:27,5.11636,0.44360000000000005,2.258
20210129,18:57:29,5.119420000000001,0.43420000000000003,2.206
20210129,18:57:31,5.11868,0.4268,2.166
20210129,18:57:33,5.118690000000001,0.42690000000000006,2.166
20210129,18:57:35,5.119440000000001,0.4344,2.206
20210129,18:57:37,5.102790000000001,0.5079,2.57
20210129,18:57:39,5.1187000000000005,0.427,2.166
20210129,18:57:41,5.118690000000001,0.42690000000000006,2.17
20210129,18:57:43,5.10673,0.5073,2.566
20210129,18:57:45,5.11946,0.43460000000000004,2.206
20210129,18:57:47,5.11477,0.4277,2.2520000000000002
20210129,18:57:49,5.118830000000001,0.4283,2.172
20210129,18:57:51,5.118690000000001,0.42690000000000006,2.166
20210129,18:57:53,5.118690000000001,0.42690000000000006,2.166
20210129,18:57:55,5.119420000000001,0.43420000000000003,2.206
20210129,18:57:57,5.118690000000001,0.42690000000000006,2.17
20210129,18:57:59,5.118690000000001,0.42690000000000006,2.166
20210129,18:58:01,5.11139,0.47390000000000004,2.398
20210129,18:58:03,5.118860000000001,0.42860000000000004,2.166
20210129,18:58:05,5.1187000000000005,0.427,2.166
20210129,18:58:07,5.114210000000001,0.4621,2.34
20210129,18:58:09,5.118690000000001,0.42690000000000006,2.166
20210129,18:58:11,5.119440000000001,0.4344,2.206
20210129,18:58:13,5.11868,0.4268,2.166
20210129,18:58:15,5.118690000000001,0.42690000000000006,2.166
20210129,18:58:17,5.11875,0.4275,2.17
20210129,18:58:19,5.11871,0.42710000000000004,2.166
20210129,18:58:21,5.11941,0.43410000000000004,2.202
20210129,18:58:23,5.11871,0.42710000000000004,2.166
20210129,18:58:25,5.11868,0.42690000000000006,2.166
20210129,18:58:28,5.1199200000000005,0.43920000000000003,2.228
20210129,18:58:30,5.11813,0.4613,2.166
20210129,18:58:32,5.11868,0.42690000000000006,2.166
20210129,18:58:34,5.10268,0.4268,2.16
20210129,18:58:36,5.11871,0.42710000000000004,2.166
20210129,18:58:38,5.119980000000001,0.4398,2.232
20210129,18:58:40,5.1147,0.427,2.166
20210129,18:58:42,5.1187000000000005,0.427,2.176
20210129,18:58:44,5.11549,0.4349,2.206
20210129,18:58:46,5.10663,0.5063,2.57
20210129,18:58:48,5.118690000000001,0.42690000000000006,2.182
20210129,18:58:50,5.11469,0.42690000000000006,2.166
20210129,18:58:52,5.10657,0.5057,2.556
20210129,18:58:54,5.119420000000001,0.43420000000000003,2.206
20210129,18:58:56,5.11873,0.4273,2.17
20210129,18:58:58,5.1187000000000005,0.427,2.166
20210129,18:59:00,5.11472,0.4272,2.166
20210129,18:59:02,5.11871,0.42710000000000004,2.17
20210129,18:59:04,5.118740000000001,0.42740000000000006,2.224
20210129,18:59:06,5.10677,0.5077,2.566
20210129,18:59:08,5.118720000000001,0.4272,2.176
20210129,18:59:10,5.1194500000000005,0.4345,2.206
20210129,18:59:12,5.1187000000000005,0.427,2.166
20210129,18:59:14,5.118740000000001,0.42740000000000006,2.33
20210129,18:59:16,5.11486,0.42860000000000004,2.172
20210129,18:59:18,5.118690000000001,0.42690000000000006,2.176
20210129,18:59:20,5.119490000000001,0.427,2.208
20210129,18:59:22,5.118690000000001,0.42690000000000006,2.166
20210129,18:59:24,5.1187000000000005,0.427,2.18
20210129,18:59:26,5.11481,0.42810000000000004,2.172
20210129,18:59:28,5.118690000000001,0.42690000000000006,2.166
20210129,18:59:30,5.118790000000001,0.42790000000000006,2.242
20210129,18:59:32,5.11472,0.4272,2.166
20210129,18:59:34,5.1187000000000005,0.427,2.166
20210129,18:59:36,5.120950000000001,0.4495,2.2800000000000002
20210129,18:59:38,5.118690000000001,0.42690000000000006,2.166
20210129,18:59:40,5.1188400000000005,0.42840000000000006,2.166
20210129,18:59:42,5.11468,0.4268,2.166
20210129,18:59:44,5.118690000000001,0.42690000000000006,2.166
20210129,18:59:46,5.11885,0.4285,2.274
20210129,18:59:48,5.11471,0.42710000000000004,2.166
20210129,18:59:50,5.11469,0.42690000000000006,2.342
20210129,18:59:52,5.10278,0.5078,2.566
20210129,18:59:54,5.11871,0.42710000000000004,2.17
20210129,18:59:56,5.118690000000001,0.42690000000000006,2.166
20210129,18:59:58,5.1065000000000005,0.505,2.552
20210129,19:00:00,5.1187000000000005,0.427,2.166
20210129,19:00:02,5.079610000000001,0.5961000000000001,2.992
20210129,19:00:04,5.11381,0.49810000000000004,2.524
20210129,19:00:06,5.10321,0.4721,2.37
20210129,19:00:08,5.1147,0.427,2.166
20210129,19:00:10,5.1187000000000005,0.427,2.166
20210129,19:00:12,5.11493,0.4618,2.378
20210129,19:00:14,5.1147,0.427,2.166
20210129,19:00:16,5.118690000000001,0.42690000000000006,2.166
20210129,19:00:18,5.11941,0.43410000000000004,2.202
20210129,19:00:20,5.118690000000001,0.42690000000000006,2.166
20210129,19:00:22,5.11871,0.42710000000000004,2.166
20210129,19:00:24,5.11469,0.42690000000000006,2.166
20210129,19:00:26,5.118690000000001,0.42690000000000006,2.166
20210129,19:00:28,5.119440000000001,0.4344,2.206
20210129,19:00:30,5.1187000000000005,0.427,2.166
20210129,19:00:32,5.1187000000000005,0.427,2.166
20210129,19:00:34,5.111300000000001,0.433,2.196
20210129,19:00:36,5.118690000000001,0.42690000000000006,2.17
20210129,19:00:38,5.11892,0.4292,2.18
20210129,19:00:40,5.102760000000001,0.5076,2.566
20210129,19:00:42,5.1188400000000005,0.42840000000000006,2.17
20210129,19:00:44,5.1194500000000005,0.4345,2.206
20210129,19:00:46,5.118690000000001,0.42690000000000006,2.166
20210129,19:00:48,5.118690000000001,0.42690000000000006,2.166
20210129,19:00:50,5.1147,0.427,2.166
20210129,19:00:52,5.118690000000001,0.42690000000000006,2.17
20210129,19:00:54,5.11946,0.43460000000000004,2.206
20210129,19:00:56,5.118720000000001,0.4272,2.166
20210129,19:00:58,5.1187000000000005,0.427,2.166
20210129,19:01:00,5.10707,0.5107,2.582
20210129,19:01:02,5.11561,0.43610000000000004,2.208
20210129,19:01:04,5.11478,0.4439,2.17
20210129,19:01:06,5.10674,0.5074000000000001,2.566
20210129,19:01:08,5.1187000000000005,0.427,2.166
20210129,19:01:10,5.1205300000000005,0.44530000000000003,2.262
20210129,19:01:12,5.1187000000000005,0.427,2.166
20210129,19:01:14,5.10666,0.5066,2.566
20210129,19:01:16,5.1148,0.428,2.17
20210129,19:01:18,5.11873,0.4273,2.17
20210129,19:01:20,5.11941,0.43410000000000004,2.202
20210129,19:01:22,5.11941,0.43410000000000004,2.202
20210129,19:01:24,5.118690000000001,0.42690000000000006,2.166
20210129,19:01:26,5.12171,0.4571,2.32
20210129,19:01:28,5.118690000000001,0.42690000000000006,2.176
20210129,19:01:30,5.118860000000001,0.42860000000000004,2.176
20210129,19:01:32,5.11073,0.4273,2.166
20210129,19:01:34,5.118720000000001,0.4272,2.172
20210129,19:01:36,5.1194500000000005,0.4345,2.206
20210129,19:01:38,5.1187000000000005,0.427,2.166
20210129,19:01:40,5.11484,0.4273,2.172
20210129,19:01:42,5.11573,0.4373,2.218
20210129,19:01:44,5.118690000000001,0.42690000000000006,2.166
20210129,19:01:46,5.118690000000001,0.42690000000000006,2.166
20210129,19:01:48,5.1187000000000005,0.427,2.166
20210129,19:01:50,5.11873,0.4273,2.166
20210129,19:01:52,5.1194500000000005,0.4345,2.206
20210129,19:01:54,5.114160000000001,0.4616,2.342
20210129,19:01:56,5.11885,0.4285,2.176
20210129,19:01:58,5.1107000000000005,0.427,2.162
20210129,19:02:00,5.118690000000001,0.42690000000000006,2.172
20210129,19:02:02,5.12159,0.4559,2.314
20210129,19:02:04,5.1199,0.479,2.428
20210129,19:02:06,5.118690000000001,0.42690000000000006,2.176
20210129,19:02:08,5.1068,0.508,2.57
20210129,19:02:11,5.1188400000000005,0.42840000000000006,2.166
20210129,19:02:13,5.10677,0.5054000000000001,2.566
20210129,19:02:15,5.11473,0.4273,2.166
20210129,19:02:17,5.114190000000001,0.46190000000000003,2.224
20210129,19:02:19,5.1174100000000005,0.438,2.3040000000000003
20210129,19:02:21,5.118690000000001,0.42690000000000006,2.166
20210129,19:02:23,5.118690000000001,0.42690000000000006,2.166
20210129,19:02:25,5.11502,0.4303,2.182
20210129,19:02:27,5.118740000000001,0.42740000000000006,2.17
20210129,19:02:29,5.1187000000000005,0.427,2.188
20210129,19:02:31,5.11472,0.4272,2.166
20210129,19:02:33,5.11868,0.4268,2.166
20210129,19:02:35,5.118690000000001,0.42690000000000006,2.244
20210129,19:02:37,5.11868,0.4268,2.166
20210129,19:02:39,5.110690000000001,0.42690000000000006,2.162
20210129,19:02:41,5.110690000000001,0.42690000000000006,2.162
20210129,19:02:43,5.118690000000001,0.42690000000000006,2.166
20210129,19:02:45,5.118690000000001,0.42690000000000006,2.166
20210129,19:02:47,5.11487,0.4287,2.166
20210129,19:02:49,5.1187000000000005,0.427,2.166
20210129,19:02:51,5.1067,0.427,2.234
20210129,19:02:53,5.118690000000001,0.4349,2.166
20210129,19:02:55,5.1187000000000005,0.427,2.166
20210129,19:02:57,5.11484,0.42840000000000006,2.166
20210129,19:02:59,5.118690000000001,0.42690000000000006,2.166
20210129,19:03:01,5.118690000000001,0.42690000000000006,2.166
20210129,19:03:03,5.1194500000000005,0.4345,2.166
20210129,19:03:05,5.118690000000001,0.42690000000000006,2.166
20210129,19:03:07,5.11486,0.42860000000000004,2.176
20210129,19:03:09,5.1194500000000005,0.4345,2.172
20210129,19:03:11,5.1187000000000005,0.427,2.166
20210129,19:03:13,5.11473,0.4273,2.166
20210129,19:03:15,5.10673,0.5073,2.566
20210129,19:03:17,5.118720000000001,0.4272,2.17
20210129,19:03:19,5.11946,0.43460000000000004,2.17
20210129,19:03:21,5.10664,0.5064000000000001,2.56
20210129,19:03:23,5.11488,0.4288,2.166
20210129,19:03:25,5.119210000000001,0.43210000000000004,2.166
20210129,19:03:27,5.1187000000000005,0.427,2.166
20210129,19:03:29,5.11889,0.42890000000000006,2.176
20210129,19:03:31,5.118690000000001,0.42690000000000006,2.166
20210129,19:03:33,5.11892,0.4292,2.18
20210129,19:03:35,5.1194500000000005,0.4345,2.166
20210129,19:03:37,5.11875,0.4275,2.17
20210129,19:03:39,5.11882,0.4282,2.172
20210129,19:03:41,5.1187000000000005,0.427,2.166
20210129,19:03:43,5.11885,0.4285,2.176
20210129,19:03:45,5.11948,0.4348,2.166
20210129,19:03:47,5.118690000000001,0.42690000000000006,2.166
20210129,19:03:49,5.11873,0.4273,2.17
20210129,19:03:51,5.1194500000000005,0.4345,2.166
20210129,19:03:53,5.1187000000000005,0.427,2.166
20210129,19:03:55,5.118690000000001,0.42690000000000006,2.166
20210129,19:03:57,5.11868,0.4268,2.166
20210129,19:03:59,5.12227,0.46270000000000006,2.35
20210129,19:04:01,5.1090100000000005,0.49010000000000004,2.48
20210129,19:04:03,5.118690000000001,0.42690000000000006,2.166
20210129,19:04:05,5.1187000000000005,0.427,2.166
20210129,19:04:07,5.11468,0.4268,2.166
20210129,19:04:09,5.11882,0.4282,2.17
20210129,19:04:11,5.11946,0.43460000000000004,2.206
20210129,19:04:13,5.11868,0.4268,2.166
20210129,19:04:15,5.11882,0.4282,2.166
20210129,19:04:17,5.119610000000001,0.43610000000000004,2.216
20210129,19:04:19,5.118690000000001,0.42690000000000006,2.166
20210129,19:04:21,5.114190000000001,0.46190000000000003,2.34
20210129,19:04:23,5.10656,0.5056,2.556
20210129,19:04:25,5.1187000000000005,0.427,2.176
20210129,19:04:27,5.103490000000001,0.5149,2.602
20210129,19:04:29,5.1187700000000005,0.4277,2.172
20210129,19:04:31,5.118690000000001,0.427,2.166
20210129,19:04:33,5.111400000000001,0.434,2.198
20210129,19:04:35,5.118690000000001,0.42690000000000006,2.166
20210129,19:04:37,5.118720000000001,0.4272,2.17
20210129,19:04:39,5.118690000000001,0.42690000000000006,2.166
20210129,19:04:41,5.118690000000001,0.42690000000000006,2.17
20210129,19:04:43,5.11157,0.43570000000000003,2.208
20210129,19:04:45,5.118690000000001,0.42690000000000006,2.17
20210129,19:04:47,5.1187000000000005,0.427,2.176
20210129,19:04:49,5.11473,0.4273,2.166
20210129,19:04:51,5.1187000000000005,0.427,2.166
20210129,19:04:53,5.1194500000000005,0.4345,2.206
20210129,19:04:55,5.118690000000001,0.42690000000000006,2.166
20210129,19:04:57,5.1187000000000005,0.427,2.176
20210129,19:04:59,5.1194500000000005,0.4345,2.206
20210129,19:05:01,5.11688,0.5288,2.382
20210129,19:05:03,5.11906,0.4475,2.186
20210129,19:05:05,5.10669,0.42690000000000006,2.162
20210129,19:05:07,5.11875,0.4275,2.176
20210129,19:05:09,5.12082,0.44820000000000004,2.274
20210129,19:05:11,5.118690000000001,0.42690000000000006,2.166
20210129,19:05:13,5.118690000000001,0.42690000000000006,2.176
20210129,19:05:15,5.102720000000001,0.4272,2.162
20210129,19:05:17,5.10685,0.5085,2.572
20210129,19:05:19,5.10668,0.5068,2.562
20210129,19:05:21,5.11469,0.42690000000000006,2.166
20210129,19:05:23,5.11873,0.4273,2.166
20210129,19:05:25,5.1203,0.443,2.248
20210129,19:05:27,5.118690000000001,0.42690000000000006,2.17
20210129,19:05:29,5.10663,0.5063,2.552
20210129,19:05:31,5.1147,0.427,2.166
20210129,19:05:33,5.11871,0.42710000000000004,2.166
20210129,19:05:35,5.10673,0.5073,2.566
20210129,19:05:37,5.11469,0.42690000000000006,2.166
20210129,19:05:39,5.10659,0.5059,2.566
20210129,19:05:41,5.10665,0.5065,2.562
20210129,19:05:43,5.1187000000000005,0.427,2.166
20210129,19:05:46,5.12267,0.427,2.37
20210129,19:05:48,5.1147,0.427,2.166
20210129,19:05:50,5.1187000000000005,0.427,2.176
20210129,19:05:52,5.120190000000001,0.4419,2.244
20210129,19:05:54,5.118690000000001,0.42690000000000006,2.166
20210129,19:05:56,5.118720000000001,0.4272,2.166
20210129,19:05:58,5.1147,0.427,2.166
20210129,19:06:00,5.118720000000001,0.4272,2.17
20210129,19:06:02,5.1187000000000005,0.427,2.206
20210129,19:06:04,5.11742,0.45420000000000005,2.3040000000000003
20210129,19:06:06,5.118690000000001,0.42690000000000006,2.176
20210129,19:06:08,5.118690000000001,0.42690000000000006,2.208
20210129,19:06:10,5.118690000000001,0.42690000000000006,2.166
20210129,19:06:12,5.118690000000001,0.42690000000000006,2.166
20210129,19:06:14,5.11469,0.42690000000000006,2.166
20210129,19:06:16,5.11871,0.42710000000000004,2.17
20210129,19:06:18,5.1187000000000005,0.427,2.206
20210129,19:06:20,5.118720000000001,0.4272,2.17
20210129,19:06:22,5.118690000000001,0.42690000000000006,2.166
20210129,19:06:24,5.11117,0.43170000000000003,2.192
20210129,19:06:26,5.11413,0.4613,2.336
20210129,19:06:28,5.11878,0.4278,2.224
20210129,19:06:30,5.11469,0.4272,2.166
20210129,19:06:32,5.1187000000000005,0.427,2.166
20210129,19:06:34,5.118690000000001,0.42690000000000006,2.232
20210129,19:06:36,5.11885,0.4285,2.176
20210129,19:06:38,5.10677,0.5077,2.566
20210129,19:06:40,5.11134,0.4334,2.166
20210129,19:06:42,5.10655,0.5055,2.556
20210129,19:06:44,5.1187000000000005,0.427,2.166
20210129,19:06:46,5.1147,0.427,2.172
20210129,19:06:48,5.11176,0.43760000000000004,2.218
20210129,19:06:50,5.11485,0.4285,2.176
20210129,19:06:52,5.119470000000001,0.43470000000000003,2.17
20210129,19:06:54,5.11868,0.4268,2.166
20210129,19:06:56,5.11469,0.42690000000000006,2.166
20210129,19:06:58,5.118690000000001,0.42690000000000006,2.166
20210129,19:07:00,5.1188400000000005,0.42840000000000006,2.176
20210129,19:07:02,5.119470000000001,0.43470000000000003,2.17
20210129,19:07:04,5.10672,0.5072000000000001,2.566
20210129,19:07:06,5.11492,0.4292,2.166
